config_tag,classifier,permutation_index,balanced_accuracy
N4G4,KNN,511,0.48410256410256414
N4G4,KNN,512,0.5388461538461539
N4G4,KNN,513,0.5698717948717948
N4G4,KNN,514,0.4361538461538461
N4G4,KNN,515,0.5241025641025641
N4G4,KNN,516,0.5056410256410256
N4G4,KNN,517,0.5753846153846154
N4G4,KNN,518,0.4794871794871795
N4G4,KNN,519,0.5387179487179486
N4G4,KNN,520,0.5061538461538462
N4G4,KNN,521,0.5117948717948717
N4G4,KNN,522,0.5242307692307692
N4G4,KNN,523,0.4785897435897436
N4G4,KNN,524,0.5055128205128205
N4G4,KNN,525,0.5294871794871796
N4G4,KNN,526,0.4980769230769231
N4G4,KNN,527,0.5592307692307692
N4G4,KNN,528,0.5225641025641026
N4G4,KNN,529,0.4498717948717949
N4G4,KNN,530,0.496025641025641
N4G4,KNN,531,0.48705128205128206
N4G4,KNN,532,0.5423076923076923
N4G4,KNN,533,0.451025641025641
N4G4,KNN,534,0.4664102564102564
N4G4,KNN,535,0.5823076923076923
N4G4,KNN,536,0.4503846153846154
N4G4,KNN,537,0.46141025641025635
N4G4,KNN,538,0.40717948717948715
N4G4,KNN,539,0.42705128205128196
N4G4,KNN,540,0.5598717948717948
N4G4,KNN,541,0.44128205128205134
N4G4,KNN,542,0.45320512820512815
N4G4,KNN,543,0.6293589743589743
N4G4,KNN,544,0.423974358974359
N4G4,KNN,545,0.5158974358974359
N4G4,KNN,546,0.5288461538461539
N4G4,KNN,547,0.5002564102564103
N4G4,KNN,548,0.5315384615384616
N4G4,KNN,549,0.4452564102564102
N4G4,KNN,550,0.5882051282051282
N4G4,KNN,551,0.5626923076923077
N4G4,KNN,552,0.546025641025641
N4G4,KNN,553,0.48666666666666664
N4G4,KNN,554,0.5207692307692308
N4G4,KNN,555,0.5696153846153846
N4G4,KNN,556,0.44794871794871793
N4G4,KNN,557,0.46512820512820513
N4G4,KNN,558,0.4503846153846153
N4G4,KNN,559,0.4803846153846154
N4G4,KNN,560,0.4888461538461539
N4G4,KNN,561,0.5812820512820512
N4G4,KNN,562,0.5196153846153846
N4G4,KNN,563,0.49371794871794866
N4G4,KNN,564,0.4611538461538462
N4G4,KNN,565,0.49217948717948723
N4G4,KNN,566,0.5160256410256411
N4G4,KNN,567,0.48871794871794877
N4G4,KNN,568,0.41820512820512823
N4G4,KNN,569,0.5074358974358975
N4G4,KNN,570,0.47717948717948716
N4G4,KNN,571,0.486025641025641
N4G4,KNN,572,0.553076923076923
